sku,brand,name,desc,type,price,category,subcategory
LAC0174-A,LaCie,Open - LaCie Porsche Design Mobile Hard Drive 1TB USB-C and USB 3.0,External Hard Drive 1TB USB refitted-C and USB 3.0 connection for Mac and PC,11935397,104.99,Storage,Hard Drive
SAM0124,Samsung,Samsung EVO SSD 860 250 GB,Mac and PC SSD SATA III 25-inch 250GB V-NAND technology.,12215397,114.99,Storage,SSD
SAM0125,Samsung,Samsung EVO SSD 860 500 GB,Mac and PC SSD SATA III 25-inch 500GB V-NAND technology.,12215397,205.99,Storage,SSD
SAM0126,Samsung,Samsung SSD 860 EVO 1TB,Mac and PC SSD SATA III 25-inch 1TB V-NAND technology.,12215397,399.99,Storage,SSD
SAM0127,Samsung,Samsung SSD 860 EVO 2TB,Mac and PC SSD SATA III 25-inch 2TB V-NAND technology.,12215397,786.99,Storage,SSD
SAM0128,Samsung,Samsung SSD 860 EVO 4TB,Mac and PC SSD SATA III 25 inches 4TB V-NAND technology.,12215397,1699.99,Storage,SSD
NKI0005-A,Nokia,Open - Nokia Cardio Body Scale Black,Reconditioned smart scale with app for iPhone iPad and iPod,11905404,59.99,Smart Home & IoT,Smart Wearables & Health
ADN0047-A,Adonit,Open - Adonit Jot Dash 3 Pointer Silver,digital pointer refitted with transport clip and battery 14 hours for iPhone and iPad,1229,60.5,Peripherals,Digital Pen
NET0029,Netgear,Netgear Wifi Orbi System kit compact network router and satellite AC2200 250m,System RBK40 Mesh WiFi network kit compact and extensor router network covered 250 meters expandable,1334,329.99,Networking,Router & Switch
ADN0051-A,Adonit,Open - Adonit Jot Pro Stylus Pointer Blue 3.0,Refurbished disk pointer with precision and without connecting to iPhone and iPad,1229,36.15,Peripherals,Digital Pen
SAT0068-A,Satechi,Open - Satechi Hub Type-C 3 USB ports - one port Ethernet,Aluminum Hub Satechi refitted with 3 USB ports and 1 Ethernet port ideal for Mac,12585395,34.99,Cables & Adapters,USB Hub
BNQ0050-A,BenQ,"Open - PD3200U Monitor Benq 32 ""4K UHD professional design",reconditioned 32 inch 4K 100% sRGB monitor height adjustable and tiltable through 90 degrees for Mac and PC.,1296,773.0,Audio & Video,Monitor
FIT0034-A,Fitbit,Open - Fitbit Charge 2 Bracelet Activity Black Size S,Multisport activity bracelet Fitbit Charge 2 small size Reconditioned,11905404,159.95,Smart Home & IoT,Smart Wearables & Health
NTE0011-A,NewerTech,"Open - NewerTech NuPower Battery MacBook 13 ""white",MacBook battery 133 inches (White Model) open box,10142,119.99,Power & Charging,Battery
GAM0001-A,Gamevice,Open - Gamevice Command games for iPhone X / 8/7/6 / 6s and 8/7/6 / 6s Plus,Reacondicioado gamepad with classic controls for iPhone X / 8/7/6 / 6s and 8/7/6 / 6s Plus,11905404,109.95,Smart Home & IoT,Smart-Gadgets
SAT0012-A,Satechi,"Open - Satechi External Case 25 ""Aluminum HDD and SSD USB-C Plata",External box reconditioned for HDDs and SSD 25 inch format for Mac and PC,12995397,44.99,Storage,Enclosure / Dock
WAC0230-A,Wacom,Open - Wacom Bamboo Pen Digital pen,12g reconditioned pointer 512 pressure levels for Bamboo MTE-450,1229,34.99,Peripherals,Digital Pen
NET0028,Netgear,Netgear Wifi Orbi System kit and satellite network router AC3000 350m,System RBK50 Mesh WiFi network kit compact and extensor router network covered 350 meters expandable.,1334,429.99,Networking,Router & Switch
TUC0302-A,Tucano,"Tucano Nido Hard-Shell Case MacBook Pro 13 ""(late 2016) Black",Open - Tucano Nido Hard-Shell Case 13-inch MacBook Pro (Late 2016) Black,13835403,29.9,Cases & Protection,Case
APP2260-A,Apple,"Open - Apple Macbook Pro 13 ""Core i5 3.1GHz Touch Bar | 16GB | 512GB SSD Space Gray",MacBook Pro 13-inch Touch Bar refitted with 31 GHz Core i5 with 16GB of RAM and 512GB of SSD PCIe,10200000,2489.0,Computers,MacBook Pro
APP2562-A,Apple,Open - Apple iPhone Leather Case Cover Red,Reconditioned skin sheath official Apple designed specifically for the iPhone,11865403,45.0,Cases & Protection,Case
OWC0274,OWC,OWC SSD V4 Thunderblade M.2 PCIe External 1TB Thunderbolt 3,M.2 PCIe SSD 1TB Thunderbolt 3 Connection for Mac and PC,11935397,1451.99,Storage,SSD
OWC0275,OWC,OWC SSD M.2 Thunderblade V4 2TB External PCIe Thunderbolt 3,M.2 PCIe SSD with Thunderbolt 2TB 3 Connection for Mac and PC,11935397,2177.99,Storage,SSD
OWC0276,OWC,OWC SSD V4 Thunderblade M.2 PCIe Thunderbolt 4TB External 3,M.2 PCIe SSD with Thunderbolt 4TB 3 Connection for Mac and PC,11935397,3409.99,Storage,SSD
OWC0277,OWC,OWC SSD V4 Thunderblade M.2 PCIe Thunderbolt 8TB External 3,M.2 PCIe SSD with Thunderbolt 8TB 3 Connection for Mac and PC,11935397,6048.99,Storage,SSD
ICA0108,Incase,Incase Armband iPhone 8/7 / 6s / 6 Gray,Advanced fitness armband for iPhone 8/7 / 6s / 6,11865403,39.95,Cases & Protection,Case
PAC2508,Pack,Replacement Magic Wireless Keyboard by Matias number,Keyboard replacement service at the time of purchase of an iMac,13855401,119.99,Peripherals,Keyboard
ICA0109,Incase,Incase Frame Bumper Case iPhone X Black,Transparent cover to protect the iPhone X without hiding its design,11865403,29.99,Cases & Protection,Case
ICA0110,Incase,Incase Frame Case Bumper iPhone Red X,Transparent cover to protect the iPhone X without hiding its design,11865403,29.99,Cases & Protection,Case
ICA0111,Incase,Incase Frame Bumper Case iPhone X Gray,Transparent cover to protect the iPhone X without hiding its design,11865403,29.99,Cases & Protection,Case
ICA0112,Incase,Incase Frame Bumper Case iPhone X Rose Gold,Transparent cover to protect the iPhone X without hiding its design,11865403,29.99,Cases & Protection,Case
ICA0113,Incase,Incase Frame Bumper Case iPhone X Silver,Transparent cover to protect the iPhone X without hiding its design,11865403,29.99,Cases & Protection,Case
OWC0279,OWC,ThunderBay OWC Dual RAID Thunderbolt 4 3,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,11935397,604.99,Storage,Enclosure / Dock
PAC2500,Pack,OWC ThunderBay RAID Thunderbolt 4 3 | 8TB (4x2TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,11935397,1044.95,Storage,Enclosure / Dock
PAC2501,Pack,OWC ThuderBay RAID Thunderbolt 4 3 | 12TB (4x3TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,11935397,1164.95,Storage,Enclosure / Dock
PAC2502,Pack,OWC ThuderBay RAID Thunderbolt 4 3 | 16TB (4x4TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,11935397,1324.95,Storage,Enclosure / Dock
PAC2503,Pack,OWC ThuderBay RAID Thunderbolt 4 3 | 24TB (4x6TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,11935397,1724.95,Storage,Enclosure / Dock
PAC2504,Pack,OWC ThuderBay RAID Thunderbolt 4 3 | 32TB (4x8TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,11935397,2044.95,Storage,Enclosure / Dock
PAC2505,Pack,OWC ThuderBay RAID Thunderbolt 4 3 | 40TB (4x10TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,11935397,2204.95,Storage,Enclosure / Dock
PAC2506,Pack,OWC ThuderBay RAID Thunderbolt 4 3 | 48TB (4x12TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,11935397,2604.95,Storage,Enclosure / Dock
ICA0114,Incase,Incase Travel Organizer Travel Organizer iPhone Case Black,Sorts and secure your iPhone chargers and accessories Incase Travel Organizer,11865403,39.95,Cases & Protection,Case
OWC0278,OWC,ThunderBay OWC Dual Thunderbolt RAID 5 4 3,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,11935397,725.99,Storage,External Storage
PAC2493,Pack,OWC ThuderBay Thunderbolt RAID 5 4 3 | 8TB (4x2TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,11935397,1165.95,Storage,Hard Drive
PAC2494,Pack,OWC ThuderBay Thunderbolt RAID 5 4 3 | 12TB (4x3TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,11935397,1285.95,Storage,Hard Drive
PAC2495,Pack,OWC ThuderBay Thunderbolt RAID 5 4 3 | 16TB (4x4TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,11935397,1445.95,Storage,Hard Drive
PAC2496,Pack,OWC ThuderBay Thunderbolt RAID 5 4 3 | 24TB (4x6TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,11935397,1845.95,Storage,Hard Drive
PAC2497,Pack,OWC ThuderBay Thunderbolt RAID 5 4 3 | 32TB (4x8TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,11935397,2165.95,Storage,Hard Drive
PAC2498,Pack,OWC ThuderBay Thunderbolt RAID 5 4 3 | 40TB (4x10TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,11935397,2325.95,Storage,Hard Drive
PAC2499,Pack,OWC ThuderBay Thunderbolt RAID 5 4 3 | 48TB (4x12TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,11935397,2725.95,Storage,Hard Drive
BOD0007,BodyGuardz,BodyGuardz TrainR Pro X iPhone Case with Armband Black,Advanced holster included sports armband for iPhone X,11865403,39.99,Cases & Protection,Case
APP2287-A,Apple,"Open - Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 16GB | 256GB SSD Silver",MacBook Pro 13 inch Touch Bar reconditioned i7 35 GHz with RAM 16GB SSD and 256GB PCIe,10200000,2599.0,Computers,MacBook Pro
IOT0027,iOttie,iOttie One Touch Easy Qi Wireless Charger iPhone Support X / 8 Plus / 8,IOttie Car Charger with One Touch technology and Qi charging for iPhone X / 8Plus / 8,5399,54.95,Power & Charging,Charger
IOT0028,iOttie,iOttie iTap Mini Magnetic Vent Car Mount Holder Black,Magnetic car holder compatible with all models of iPhone,5720,29.99,Stand & Mount,Stand
BOS0035-A,Bose,Open - Bose SoundTouch 20 Series III Speaker Bluetooth Wi-Fi Black,Wireless music system compatible with iOS and OS X,5398,399.0,Audio & Video,Speaker
APP2211-A,Apple,"Open - Apple iMac 27 ""Core i5 Retina 5K 34GHz | 8GB | 512GB SSD",IMac desktop computer 27 inch 5K Retina 8GB RAM 512GB SSD PCle,57400000,2459.0,Computers,iMac
APP2229-A,Apple,"Open - Apple iMac 27 ""Core i7 Retina 5K 42GHz | 8GB | 2TB SSD",IMac desktop computer 27 inch 5K Retina 8GB RAM 2TB SSD PCle,57400000,4519.0,Computers,iMac
AP20457,Apple,Like new - Apple iPhone 8 Plus 256GB Silver,Apple iPhone 8 Plus Free Color silver 256GB Reconditioned,113281716,1089.0,iPhone,iPhone 8
MTF0008,Mistify,Mistify Clean Screens Natural 500ml.,Spray cleaning screens and keyboards.,12085400,14.99,Tools & Repair,Cleaning & Maintenance
SPE0220,Spek SeeThru,"IGuy Speck iPad Case 9.7 ""(2017) / iPad Pro 9.7"" / Air 2 / Air Blue",Funny Case for iPad 9.7-inch (2017) / 9.7-inch iPad Pro / Air 2 / Air,12635403,40.0,Cases & Protection,Case
SPE0221,Spek SeeThru,"IGuy Speck iPad Case 9.7 ""(2017) / iPad Pro 9.7"" / Air 2 / Air Red",Funny Case for iPad 9.7-inch (2017) / 9.7-inch iPad Pro / Air 2 / Air,12635403,40.0,Cases & Protection,Case
SAT0087,Satechi,Satechi Travel Charger 75W Multiport Gray Space,Charger USB 3.0 USB-C and Quick Qcharge 3.0 ports for simultaneous charging devices 4,13005399,64.99,Power & Charging,Charger
SAT0085,Satechi,Satechi Clamp Aluminum Hub USB Hub Pro-C USB 3.0 Plata,Aluminum Hub USB-C port SD card slot MicroSD and three USB 3.0 ports for iMac and iMac Pro 2017,12585395,49.99,Cables & Adapters,USB Hub
SAT0086,Satechi,Satechi Clamp Aluminum Hub USB Hub Pro-C USB 3.0 Space Gray,Aluminum Hub USB-C port SD card slot MicroSD and three USB 3.0 ports for iMac and iMac Pro 2017,12585395,49.99,Cables & Adapters,USB Hub
SAT0088,Satechi,Satechi USB Hub Aluminum-C USB 3.0 Card Reader Silver,Hub aluminum USB connection-C USB 3.0 and 2 slots for SD / microSD,12585395,36.99,Cables & Adapters,USB Hub
SAT0089,Satechi,Satechi USB Hub Aluminum-C USB 3.0 Card Reader Space Gray,Hub aluminum USB connection-C USB 3.0 and 2 slots for SD / microSD,12585395,36.99,Cables & Adapters,USB Hub
KNO0021,Knomo,"Knomo Cromwell Backpack 15 ""Blue",wide nylon resistant to Compatible backpack water up to 15 inches MacBook,1392,99.0,Cases & Protection,Bag
KNO0022,Knomo,"Knomo Cromwell Backpack 15 ""Gray",wide nylon resistant to Compatible backpack water up to 15 inches MacBook,1392,99.0,Cases & Protection,Bag
TRA0051,Trascend,Transcend JetDrive PCIe SSD 825 240GB,240GB SSD expansion for Macbook Pro Retina MacBook Air Mac Pro and Mac mini Kit tools,12215397,269.99,Storage,SSD
TRA0052,Trascend,Transcend JetDrive PCIe SSD 825 480GB,480GB SSD expansion for Macbook Pro Retina MacBook Air Mac Pro and Mac mini Kit tools,12215397,439.99,Storage,SSD
KNO0023,Knomo,"Knomo Hamilton Backpack 14 ""Gray",Backpack wide resistant nylon water MacBook supports up to 14 inches,1392,129.0,Cases & Protection,Bag
SAT0090,Satechi,Satechi MacBook Support Vertical Silver,Satechi aluminum support for any Apple MacBook model,8696,47.99,Stand & Mount,Stand
SAT0091,Satechi,Satechi MacBook Support Vertical Gray Space,Satechi aluminum support for any Apple MacBook model,8696,47.99,Stand & Mount,Stand
KNO0024,Knomo,"Knomo Leather MacBook Case Barbican 13 ""Black",Elegant leather case for MacBook Pro 13-inch and 13-inch MacBook Air,13835403,99.0,Cases & Protection,Case
KNO0025,Knomo,"Knomo Leather MacBook Case Barbican 15 ""Black",Elegant leather case for MacBook Pro 15-inch and 15-inch MacBook Pro Retina,13835403,99.0,Cases & Protection,Case
KNO0027,Knomo,"Embossed Case Knomo MacBook Pro 13 ""/ MacBook Pro Retina 13"" / MacBook Air 13 ""brown",Knomo padded sleeve compatible with MacBook Pro 13-inch Retina MacBook Pro 13-inch and 13-inch MacBook Air,13835403,79.0,Cases & Protection,Sleeve
KNO0026,Knomo,"Embossed Case Knomo MacBook Pro 13 ""/ MacBook Pro Retina 13"" / MacBook Air 13 ""Black",Knomo padded sleeve compatible with MacBook Pro 13-inch Retina MacBook Pro 13-inch and 13-inch MacBook Air,13835403,79.0,Cases & Protection,Sleeve
KNO0030,Knomo,"Embossed Case Knomo MacBook Pro 15 ""/ MacBook Pro Retina 15"" Black",Knomo padded sleeve compatible with MacBook Pro Retina 15-inch and 15-inch MacBook Air,13835403,99.0,Cases & Protection,Sleeve
KNO0031,Knomo,"Embossed Case Knomo MacBook Pro 15 ""/ MacBook Pro Retina 15"" brown",thin stylish case for MacBook Pro 15-inch / 15-inch MacBook Pro Retina,13835403,99.0,Cases & Protection,Case
AP20456,Apple,Like new - Apple iPhone 8 Plus 256GB Space Gray,Apple iPhone 8 Plus Free Refurbished 256GB Color Gray Space,113281716,1089.0,iPhone,iPhone 8
AP20458,Apple,Like new - Apple iPhone X 64GB Space Gray,Refurbished 64GB iPhone X Free,113271716,1159.0,iPhone,iPhone X
AP20459,Apple,Like new - Apple iPhone X 256GB Space Gray,X 256GB refurbished iPhone Free,113271716,1329.0,iPhone,iPhone X
PAC2509,Pack,substitution Magic Mouse 2 Trackpad 2,Replacement Service Mouse Trackpad at the time of purchase of an iMac,1387,149.0,Peripherals,Mouse & Trackpad
LOG0241,Logitech,Logitech M105 USB Mouse White,mouse USB optical tracking high definition.,1387,15.99,Peripherals,Mouse & Trackpad
TWS0126,Twelve South,Twelve South BookBook iPhone Case Brown X,Cover with vintage design book store card slot front cover and support for iPhone X,11865403,59.99,Cases & Protection,Case
APP2566,Apple,Apple Silicon Case iPhone Case 8 Plus / 7 Plus Oliva Dark,Ultrathin silicone case and microfiber premium for iPhone 8/7,11865403,45.0,Cases & Protection,Case
APP2606,Apple,Apple Loop Strap Sport 42mm Nacre,Durable and flexible strap sports lockable clip Apple Watch 42mm,2449,59.0,Watch Accessories,Strap for Apple Watch
APP2605,Apple,Apple 42mm Sport Black Belt Loop,Durable and flexible strap sports lockable clip Apple Watch 42mm,2449,59.0,Watch Accessories,Strap for Apple Watch
APP2607,Apple,Apple 42mm Belt Loop Sports Arena Rosa,Durable and flexible strap sports lockable clip Apple Watch 42mm,2449,59.0,Watch Accessories,Strap for Apple Watch
APP2608,Apple,Apple Loop Strap Orange 42mm Deportiva Curcuma,Durable and flexible strap sports lockable clip Apple Watch 42mm,2449,59.0,Watch Accessories,Strap for Apple Watch
MOP0107,Mophie,Mophie Powerstation 4000mAh Battery Plus Mini Universal Space Gray,external battery capacity 4000mAh output voltage 5V,1515,69.95,Power & Charging,Battery
MOP0108,Mophie,Mophie Powerstation Mini Universal 4000mAh Battery Plus Gold,external battery capacity 4000mAh output voltage 5V,1515,69.95,Power & Charging,Battery
MOP0109,Mophie,Mophie Powerstation Mini Universal 4000mAh Battery Plus Rose Gold,external battery capacity 4000mAh output voltage 5V,1515,69.95,Power & Charging,Battery
AP20451,Apple,Like new - Apple iPhone 6S 16GB Silver,Apple iPhone 16GB 6S refitted and ready for use,24821716,749.0,iPhone,iPhone 6s
AP20452,Apple,Like new - Apple iPhone 6s Plus 16GB Rose Gold,Apple iPhone 6s Plus Refurbished 16GB ready to use,24811716,859.0,iPhone,iPhone 6s
AP20453,Apple,Like new - Apple iPhone 7 256GB Black Bright,Apple iPhone 7 256GB refitted in Black Bright and ready for use,85641716,990.33,iPhone,iPhone 7
AP20454,Apple,Like new - Apple iPhone 8 256GB Silver,Apple iPhone 8 refitted in Silver 256GB ready to use,113291716,979.0,iPhone,iPhone 8
AP20455,Apple,Like new - Apple iPhone 8 256GB Gold,Apple iPhone 8 reconditioned 256GB in Gold ready to use,113291716,979.0,iPhone,iPhone 8
LMP0018-A,LMP,Open - LMP-C USB Adapter to Mini-DisplayPort Plata,Reconditioned adapter USB-C Mini-DisplayPort MacBook,12585395,36.99,Cables & Adapters,Video Adapter
BEL0264-A,Belkin,Open - PowerHouse Base Load Belkin Apple Watch and iPhone,Reconditioned support charger and connection Lightning and magnetic base for Apple Watch and iPhone (MFi),13615399,99.99,Power & Charging,Charger
SYN0173-A,Synology,Open - Synology DS218 + NAS server Mac and PC,NAS server storage refitted comprehensive special approach to data protection,1111-A,344.99,Networking,NAS System
APP2482-A,Apple,Open - Apple iPhone 8 Plus 256GB Gold,Refurbished Apple iPhone 8 Plus 256GB Free Gold,113281716,1089.0,iPhone,iPhone 8
NOM0020-A,Nomad,Open - Nomad Vulcanized LSR Silicone Strap Strap Black 42mm Apple Watch,Reconditioned silicone strap matte black for Apple Watch 42mm,2449,39.99,Watch Accessories,Strap for Apple Watch
ZAG0026-A,ZaggKeys,"Open - Zagg Rugged Keyboard Folio iPad Messenger 9.7 ""(2017) Backlit Black",Case reconditioned keyboard and adjustable position for 97-inch model Cases 2017,12575403,99.99,Peripherals,Keyboard Accessory
SXA0026-A,SecurityXtra,Open - SecurityXtra One adjustable desk Security Support iPad Black Pro,Reconditioned support desk with adjustable fastenings iPad Pro,1216,210.0,Stand & Mount,Support
SEA0093,Seagate,Seagate Backup Plus Portable USB 3.0 External Disk 4TB Black,lightweight portable external hard drive and 25-inch 4TB USB 3.0 for Mac and PC.,11935397,149.99,Storage,Hard Drive
SEA0120,Seagate,Seagate Backup Plus Portable USB 3.0 external disk 5TB Black,lightweight portable external hard drive and 25-inch 5TB USB 3.0 for Mac and PC.,11935397,169.99,Storage,Hard Drive
SEA0117,Seagate,Seagate Backup Plus Portable USB 3.0 External Disk 4TB Plata,lightweight portable external hard drive and 25-inch 4TB USB 3.0 for Mac and PC.,11935397,149.99,Storage,Hard Drive
